1,287801,1.714291, 0.050945
1,589026,1.703458, 0.060323
1,869235,1.694950, 0.064446
1,1169192,1.687503, 0.069700
1,1446990,1.682356, 0.075797
1,1708532,1.676493, 0.080808
1,1995356,1.669960, 0.089012
1,2276892,1.664484, 0.096659
1,2555456,1.659887, 0.103078
1,2841295,1.655108, 0.111967
1,3129121,1.650960, 0.121911
1,3417713,1.647089, 0.131610
1,3727068,1.643591, 0.139578
1,4005038,1.640248, 0.149558
1,4297124,1.636900, 0.158845
1,4574234,1.634113, 0.167538
1,4847777,1.631297, 0.177991
1,5136780,1.629026, 0.185749
1,5433333,1.626894, 0.192387
1,5713848,1.624306, 0.202033
1,5974005,1.622175, 0.210159
1,6287077,1.619872, 0.217779
1,6566856,1.617806, 0.224246
1,6863742,1.615709, 0.231044
1,7161987,1.613703, 0.237588
1,7444759,1.611574, 0.244828
1,7729857,1.609681, 0.251390
1,8012945,1.607782, 0.258970
1,8297333,1.605972, 0.264920
1,8571154,1.604290, 0.271728
1,8846306,1.602471, 0.277909
1,9141162,1.600522, 0.285066
1,9447821,1.598798, 0.290640
1,9715550,1.597212, 0.296029
1,10007564,1.595992, 0.299637
1,10268341,1.594521, 0.304206
1,10590374,1.592548, 0.309890
1,10880696,1.590981, 0.314048
1,11151513,1.589647, 0.317472
1,11444651,1.588061, 0.321435
1,11739683,1.586398, 0.326174
1,12014291,1.584869, 0.329969
1,12308383,1.583146, 0.333856
1,12581413,1.581688, 0.337261
1,12835481,1.580255, 0.340533
1,13125176,1.578798, 0.343888
1,13435197,1.577457, 0.346479
1,13704199,1.576175, 0.349146
1,13981735,1.574789, 0.351931
1,14247850,1.573330, 0.354954
1,14527280,1.571928, 0.357615
1,14813530,1.570488, 0.360491
1,15102719,1.568951, 0.363378
1,15402151,1.567448, 0.366312
1,15696079,1.566009, 0.368953
1,15977400,1.564480, 0.371908
1,16264175,1.562898, 0.374715
1,16559248,1.561512, 0.376989
1,16850326,1.560083, 0.379341
1,17150854,1.558627, 0.381579
1,17444792,1.557190, 0.383811
1,17732841,1.555926, 0.385798
1,17998993,1.554464, 0.388093
1,18279395,1.552938, 0.390524
1,18570518,1.551359, 0.392870
1,18873478,1.549983, 0.394746
1,19156490,1.548317, 0.397267
1,19446513,1.546644, 0.399706
1,19727419,1.544833, 0.402325
1,20039365,1.542866, 0.404935
1,20303169,1.540953, 0.407739
1,20572343,1.538982, 0.410628
1,20871298,1.537042, 0.413122
1,21151972,1.535185, 0.415572
1,21442639,1.533108, 0.418293
1,21708733,1.531209, 0.420887
1,21984560,1.529178, 0.423862
1,22284378,1.526856, 0.427150
1,22599997,1.524509, 0.429986
1,22908897,1.522123, 0.433037
1,23195258,1.519819, 0.436218
1,23501897,1.517434, 0.439471
1,23783650,1.515240, 0.442500
1,24101037,1.512710, 0.445940
1,24420585,1.510176, 0.449188
1,24679723,1.508187, 0.451684
1,24972749,1.505844, 0.454778
1,25271425,1.503665, 0.457522
1,25571712,1.501399, 0.460424
1,25850427,1.499219, 0.463513
1,26156046,1.496718, 0.466736
1,26438256,1.494427, 0.469574
1,26692430,1.492326, 0.472269
1,26960236,1.490239, 0.474861
1,27261201,1.487880, 0.477678
1,27588116,1.485347, 0.480573
1,27903540,1.482825, 0.483399
1,28182634,1.480585, 0.486241
1,28444175,1.478497, 0.488829
1,28734444,1.476175, 0.491834
1,29033739,1.473840, 0.494726
1,29325416,1.471484, 0.497655
1,29605261,1.469258, 0.500349
1,29865154,1.467190, 0.503025
1,30132185,1.465085, 0.505573
1,30431301,1.462885, 0.508078
1,30695818,1.460780, 0.510642
